object_id,frame,t_sec,x,y
ghost_red,289,9.633333333333333,960,1343
ghost_red,289,9.633333333333333,466,779
ghost_cyan,289,9.633333333333333,57,1166
ghost_mag,289,9.633333333333333,268,1022
pacman,290,9.666666666666666,363,1061
ghost_red,290,9.666666666666666,959,1343
ghost_red,290,9.666666666666666,446,779
ghost_cyan,290,9.666666666666666,57,1185
ghost_mag,290,9.666666666666666,289,1022
pacman,291,9.7,363,1066
ghost_red,291,9.7,430,803
ghost_red,291,9.7,441,781
ghost_cyan,291,9.7,57,1190
ghost_mag,291,9.7,293,1023
pacman,292,9.733333333333333,363,1074
ghost_red,292,9.733333333333333,959,1342
ghost_red,292,9.733333333333333,428,785
ghost_cyan,292,9.733333333333333,57,1204
ghost_mag,292,9.733333333333333,308,1026
pacman,293,9.766666666666667,247,1070
ghost_red,293,9.766666666666667,960,1343
ghost_red,293,9.766666666666667,408,790
ghost_cyan,293,9.766666666666667,57,1219
ghost_mag,293,9.766666666666667,322,1022
pacman,294,9.8,247,1074
ghost_red,294,9.8,959,1343
ghost_red,294,9.8,411,786
ghost_cyan,294,9.8,56,1224
ghost_mag,294,9.8,331,1025
pacman,295,9.833333333333334,363,1113
ghost_red,295,9.833333333333334,883,1345
ghost_red,295,9.833333333333334,383,794
ghost_cyan,295,9.833333333333334,56,1238
ghost_mag,295,9.833333333333334,345,1024
pacman,296,9.866666666666667,252,1109
ghost_red,296,9.866666666666667,883,1345
ghost_red,296,9.866666666666667,351,794
ghost_cyan,296,9.866666666666667,60,1253
ghost_mag,296,9.866666666666667,369,1024
pacman,297,9.9,252,1114
ghost_red,297,9.9,883,1345
ghost_red,297,9.9,373,792
ghost_cyan,297,9.9,70,1253
ghost_mag,297,9.9,366,1030
pacman,298,9.933333333333334,252,1128
ghost_red,298,9.933333333333334,883,1345
ghost_red,298,9.933333333333334,350,815
ghost_cyan,298,9.933333333333334,79,1253
ghost_mag,298,9.933333333333334,368,1044
pacman,299,9.966666666666667,248,1138
ghost_red,299,9.966666666666667,883,1345
ghost_red,299,9.966666666666667,979,1351
ghost_cyan,299,9.966666666666667,99,1253
ghost_mag,299,9.966666666666667,368,1057
pacman,300,10.0,244,1139
ghost_red,300,10.0,883,1345
ghost_red,300,10.0,979,1350
ghost_cyan,300,10.0,104,1253
ghost_mag,300,10.0,369,1063
pacman,301,10.033333333333333,228,1139
ghost_red,301,10.033333333333333,957,1343
ghost_red,301,10.033333333333333,977,1353
ghost_cyan,301,10.033333333333333,113,1254
ghost_mag,301,10.033333333333333,368,1079
pacman,302,10.066666666666666,426,1132
ghost_red,302,10.066666666666666,957,1343
ghost_red,302,10.066666666666666,353,862
ghost_cyan,302,10.066666666666666,133,1253
ghost_mag,302,10.066666666666666,367,1091
pacman,303,10.1,431,1132
ghost_red,303,10.1,957,1343
ghost_red,303,10.1,374,862
ghost_cyan,303,10.1,137,1253
ghost_mag,303,10.1,367,1097
pacman,304,10.133333333333333,195,1138
ghost_red,304,10.133333333333333,957,1343
ghost_red,304,10.133333333333333,373,880
ghost_cyan,304,10.133333333333333,147,1253
ghost_mag,304,10.133333333333333,366,1111
pacman,305,10.166666666666666,179,1138
ghost_red,305,10.166666666666666,957,1343
ghost_red,305,10.166666666666666,374,894
ghost_cyan,305,10.166666666666666,167,1253
ghost_mag,305,10.166666666666666,365,1124
pacman,306,10.2,464,1132
ghost_red,306,10.2,957,1343
ghost_red,306,10.2,373,904
ghost_cyan,306,10.2,171,1253
ghost_mag,306,10.2,365,1134
pacman,307,10.233333333333333,158,1143
ghost_red,307,10.233333333333333,957,1343
ghost_red,307,10.233333333333333,373,903
ghost_cyan,307,10.233333333333333,181,1253
ghost_mag,307,10.233333333333333,372,1142
pacman,308,10.266666666666667,479,1152
ghost_red,308,10.266666666666667,957,1343
ghost_red,308,10.266666666666667,381,904
ghost_cyan,308,10.266666666666667,200,1253
ghost_mag,308,10.266666666666667,394,1143
pacman,309,10.3,134,1143
ghost_red,309,10.3,957,1343
ghost_red,309,10.3,398,902
ghost_cyan,309,10.3,205,1253
ghost_mag,309,10.3,396,1142
pacman,310,10.333333333333334,134,1132
ghost_red,310,10.333333333333334,957,1344
ghost_red,310,10.333333333333334,409,916
ghost_cyan,310,10.333333333333334,219,1254
ghost_mag,310,10.333333333333334,405,1142
pacman,311,10.366666666666667,479,1190
ghost_red,311,10.366666666666667,957,1344
ghost_red,311,10.366666666666667,429,914
ghost_cyan,311,10.366666666666667,234,1253
ghost_mag,311,10.366666666666667,423,1150
pacman,312,10.4,479,1190
ghost_red,312,10.4,957,1343
ghost_red,312,10.4,427,909
ghost_cyan,312,10.4,239,1253
ghost_mag,312,10.4,430,1143
pacman,313,10.433333333333334,134,1099
ghost_red,313,10.433333333333334,957,1343
ghost_red,313,10.433333333333334,435,909
ghost_cyan,313,10.433333333333334,253,1253
ghost_mag,313,10.433333333333334,440,1142
pacman,314,10.466666666666667,134,1080
ghost_red,314,10.466666666666667,957,1344
ghost_red,314,10.466666666666667,464,910
ghost_cyan,314,10.466666666666667,268,1253
ghost_mag,314,10.466666666666667,459,1140
pacman,315,10.5,134,1075
ghost_red,315,10.5,957,1344
ghost_red,315,10.5,466,907
ghost_cyan,315,10.5,272,1253
ghost_mag,315,10.5,466,1139
pacman,316,10.533333333333333,134,1066
ghost_red,316,10.533333333333333,957,1343
ghost_red,316,10.533333333333333,481,906
ghost_cyan,316,10.533333333333333,287,1253
ghost_mag,316,10.533333333333333,472,1139
pacman,317,10.566666666666666,508,1248
ghost_red,317,10.566666666666666,957,1343
ghost_red,317,10.566666666666666,479,913
ghost_cyan,317,10.566666666666666,301,1253
ghost_mag,317,10.566666666666666,483,1149
pacman,318,10.6,136,1037
ghost_red,318,10.6,957,1344
ghost_red,318,10.6,481,922
ghost_cyan,318,10.6,311,1253
ghost_mag,318,10.6,484,1152
pacman,319,10.633333333333333,137,1028
ghost_red,319,10.633333333333333,957,1344
ghost_red,319,10.633333333333333,481,934
ghost_cyan,319,10.633333333333333,321,1253
ghost_mag,319,10.633333333333333,481,1163
pacman,320,10.666666666666666,541,1248
ghost_red,320,10.666666666666666,957,1343
ghost_red,320,10.666666666666666,479,956
ghost_cyan,320,10.666666666666666,335,1253
ghost_mag,320,10.666666666666666,482,1183
pacman,321,10.7,546,1248
ghost_red,321,10.7,957,1343
ghost_red,321,10.7,475,963
ghost_cyan,321,10.7,345,1253
ghost_mag,321,10.7,482,1188
pacman,322,10.733333333333333,104,1021
ghost_red,322,10.733333333333333,957,1344
ghost_red,322,10.733333333333333,478,974
ghost_cyan,322,10.733333333333333,354,1253
ghost_mag,322,10.733333333333333,479,1202
pacman,323,10.766666666666667,580,1248
ghost_red,323,10.766666666666667,957,1344
ghost_red,323,10.766666666666667,476,992
ghost_cyan,323,10.766666666666667,374,1253
ghost_mag,323,10.766666666666667,480,1219
pacman,324,10.8,80,1027
ghost_red,324,10.8,957,1343
ghost_red,324,10.8,476,1003
ghost_cyan,324,10.8,379,1253
ghost_mag,324,10.8,480,1223
pacman,325,10.833333333333334,67,1026
ghost_red,325,10.833333333333334,957,1343
ghost_red,325,10.833333333333334,478,1004
ghost_cyan,325,10.833333333333334,388,1253
ghost_mag,325,10.833333333333334,480,1235
pacman,326,10.866666666666667,594,1219
ghost_red,326,10.866666666666667,957,1344
ghost_red,326,10.866666666666667,484,1020
ghost_cyan,326,10.866666666666667,407,1253
ghost_mag,326,10.866666666666667,483,1245
pacman,327,10.9,594,1223
ghost_red,327,10.9,957,1344
ghost_red,327,10.9,489,1020
ghost_cyan,327,10.9,413,1253
ghost_mag,327,10.9,477,1257
pacman,328,10.933333333333334,56,1003
ghost_red,328,10.933333333333334,957,1343
ghost_red,328,10.933333333333334,503,1023
ghost_cyan,328,10.933333333333334,414,1251
ghost_mag,328,10.933333333333334,461,1256
pacman,329,10.966666666666667,594,1185
ghost_red,329,10.966666666666667,957,1343
ghost_red,329,10.966666666666667,518,1020
ghost_cyan,329,10.966666666666667,418,1249
ghost_mag,329,10.966666666666667,451,1254
pacman,330,11.0,594,1185
ghost_red,330,11.0,957,1344
ghost_red,330,11.0,526,1023
ghost_mag,330,11.0,441,1264
pacman,331,11.033333333333333,57,970
ghost_red,331,11.033333333333333,957,1344
ghost_red,331,11.033333333333333,538,1022
ghost_cyan,331,11.033333333333333,479,1259
ghost_mag,331,11.033333333333333,438,1253
pacman,332,11.066666666666666,57,951
ghost_red,332,11.066666666666666,957,1343
ghost_red,332,11.066666666666666,976,1356
ghost_cyan,332,11.066666666666666,479,1255
ghost_mag,332,11.066666666666666,417,1263
pacman,333,11.1,594,1147
ghost_red,333,11.1,957,1343
ghost_red,333,11.1,564,1024
ghost_cyan,333,11.1,481,1256
ghost_mag,333,11.1,414,1262
pacman,334,11.133333333333333,594,1142
ghost_red,334,11.133333333333333,957,1344
ghost_red,334,11.133333333333333,577,1022
ghost_cyan,334,11.133333333333333,481,1242
ghost_mag,334,11.133333333333333,402,1263
pacman,335,11.166666666666666,53,911
ghost_red,335,11.166666666666666,957,1344
ghost_red,335,11.166666666666666,583,1016
ghost_cyan,335,11.166666666666666,481,1227
ghost_mag,335,11.166666666666666,383,1263
pacman,336,11.2,54,906
ghost_red,336,11.2,957,1343
ghost_red,336,11.2,595,1016
ghost_cyan,336,11.2,481,1222
ghost_mag,336,11.2,376,1263
pacman,337,11.233333333333333,618,1132
ghost_red,337,11.233333333333333,957,1343
ghost_red,337,11.233333333333333,608,1016
ghost_cyan,337,11.233333333333333,481,1208
ghost_mag,337,11.233333333333333,370,1262
pacman,338,11.266666666666667,82,906
ghost_red,338,11.266666666666667,957,1344
ghost_red,338,11.266666666666667,624,1018
ghost_cyan,338,11.266666666666667,481,1194
ghost_mag,338,11.266666666666667,349,1255
pacman,339,11.3,88,906
ghost_red,339,11.3,957,1344
ghost_red,339,11.3,637,1009
ghost_cyan,339,11.3,481,1189
ghost_mag,339,11.3,346,1255
pacman,340,11.333333333333334,97,906
ghost_red,340,11.333333333333334,957,1343
ghost_red,340,11.333333333333334,648,1021
ghost_cyan,340,11.333333333333334,481,1174
ghost_mag,340,11.333333333333334,336,1261
pacman,341,11.366666666666667,657,1132
ghost_red,341,11.366666666666667,957,1343
ghost_red,341,11.366666666666667,662,1020
ghost_cyan,341,11.366666666666667,483,1157
ghost_mag,341,11.366666666666667,317,1255
pacman,342,11.4,121,906
ghost_red,342,11.4,957,1344
ghost_red,342,11.4,654,1025
ghost_cyan,342,11.4,483,1147
ghost_mag,342,11.4,311,1255
pacman,343,11.433333333333334,131,906
ghost_red,343,11.433333333333334,957,1344
ghost_red,343,11.433333333333334,673,1011
ghost_cyan,343,11.433333333333334,482,1138
ghost_mag,343,11.433333333333334,301,1261
pacman,344,11.466666666666667,696,1132
ghost_red,344,11.466666666666667,957,1343
ghost_red,344,11.466666666666667,708,1016
ghost_cyan,344,11.466666666666667,468,1138
ghost_mag,344,11.466666666666667,280,1255
pacman,345,11.5,696,1132
ghost_red,345,11.5,957,1343
ghost_red,345,11.5,712,1019
ghost_cyan,345,11.5,458,1138
ghost_mag,345,11.5,276,1255
pacman,346,11.533333333333333,174,907
ghost_red,346,11.533333333333333,957,1344
ghost_red,346,11.533333333333333,714,1036
ghost_cyan,346,11.533333333333333,444,1138
ghost_mag,346,11.533333333333333,258,1252
pacman,347,11.566666666666666,189,906
ghost_red,347,11.566666666666666,957,1344
ghost_red,347,11.566666666666666,714,1047
ghost_cyan,347,11.566666666666666,425,1138
ghost_mag,347,11.566666666666666,245,1262
pacman,348,11.6,198,907
ghost_red,348,11.6,957,1343
ghost_red,348,11.6,712,1041
ghost_cyan,348,11.6,420,1138
ghost_mag,348,11.6,233,1255
pacman,349,11.633333333333333,209,906
ghost_red,349,11.633333333333333,957,1343
ghost_red,349,11.633333333333333,713,1059
ghost_cyan,349,11.633333333333333,410,1138
ghost_mag,349,11.633333333333333,223,1262
pacman,350,11.666666666666666,222,906
ghost_red,350,11.666666666666666,957,1344
ghost_red,350,11.666666666666666,976,1356
ghost_cyan,350,11.666666666666666,390,1140
ghost_mag,350,11.666666666666666,209,1254
pacman,351,11.7,232,906
ghost_red,351,11.7,957,1344
ghost_red,351,11.7,976,1356
ghost_cyan,351,11.7,384,1141
ghost_mag,351,11.7,200,1260
pacman,352,11.733333333333333,242,905
ghost_red,352,11.733333333333333,957,1343
ghost_red,352,11.733333333333333,976,1356
ghost_cyan,352,11.733333333333333,375,1141
ghost_mag,352,11.733333333333333,191,1254
pacman,353,11.766666666666667,262,905
ghost_red,353,11.766666666666667,957,1343
ghost_red,353,11.766666666666667,714,1122
ghost_cyan,353,11.766666666666667,366,1131
ghost_mag,353,11.766666666666667,171,1254
pacman,354,11.8,710,1031
ghost_red,354,11.8,957,1344
ghost_red,354,11.8,708,1135
ghost_cyan,354,11.8,366,1127
ghost_mag,354,11.8,166,1254
pacman,355,11.833333333333334,276,906
ghost_red,355,11.833333333333334,957,1344
ghost_red,355,11.833333333333334,708,1137
ghost_cyan,355,11.833333333333334,366,1112
ghost_mag,355,11.833333333333334,156,1260
pacman,356,11.866666666666667,295,906
ghost_red,356,11.866666666666667,957,1343
ghost_red,356,11.866666666666667,691,1138
ghost_cyan,356,11.866666666666667,366,1098
ghost_mag,356,11.866666666666667,137,1260
pacman,357,11.9,300,906
ghost_red,357,11.9,957,1343
ghost_red,357,11.9,680,1134
ghost_cyan,357,11.9,366,1093
ghost_mag,357,11.9,132,1260
pacman,358,11.933333333333334,739,1017
ghost_red,358,11.933333333333334,957,1344
ghost_red,358,11.933333333333334,976,1356
ghost_cyan,358,11.933333333333334,366,1078
ghost_mag,358,11.933333333333334,123,1261
pacman,359,11.966666666666667,329,906
ghost_red,359,11.966666666666667,957,1344
ghost_red,359,11.966666666666667,654,1135
ghost_cyan,359,11.966666666666667,366,1063
ghost_mag,359,11.966666666666667,103,1260
pacman,360,12.0,334,906
ghost_red,360,12.0,957,1343
ghost_red,360,12.0,976,1356
ghost_cyan,360,12.0,366,1058
ghost_mag,360,12.0,98,1261
pacman,361,12.033333333333333,778,1017
ghost_red,361,12.033333333333333,957,1343
ghost_red,361,12.033333333333333,643,1132
ghost_cyan,361,12.033333333333333,364,1042
ghost_mag,361,12.033333333333333,86,1256
pacman,362,12.066666666666666,363,906
ghost_red,362,12.066666666666666,957,1344
ghost_red,362,12.066666666666666,615,1135
ghost_cyan,362,12.066666666666666,364,1027
ghost_mag,362,12.066666666666666,69,1257
pacman,363,12.1,367,906
ghost_red,363,12.1,957,1344
ghost_red,363,12.1,628,1130
ghost_cyan,363,12.1,368,1023
ghost_mag,363,12.1,64,1256
pacman,364,12.133333333333333,811,1017
ghost_red,364,12.133333333333333,957,1343
ghost_red,364,12.133333333333333,596,1134
ghost_cyan,364,12.133333333333333,378,1022
ghost_mag,364,12.133333333333333,58,1249
pacman,365,12.166666666666666,396,906
ghost_red,365,12.166666666666666,960,1345
ghost_red,365,12.166666666666666,588,1156
ghost_cyan,365,12.166666666666666,398,1022
ghost_mag,365,12.166666666666666,54,1232
pacman,366,12.2,826,993
ghost_red,366,12.2,880,1350
ghost_red,366,12.2,592,1163
ghost_cyan,366,12.2,402,1022
ghost_mag,366,12.2,56,1229
pacman,367,12.233333333333333,415,905
ghost_red,367,12.233333333333333,958,1342
ghost_red,367,12.233333333333333,601,1169
ghost_cyan,367,12.233333333333333,412,1022
ghost_mag,367,12.233333333333333,55,1214
pacman,368,12.266666666666667,430,906
ghost_red,368,12.266666666666667,880,1350
ghost_red,368,12.266666666666667,596,1180
ghost_cyan,368,12.266666666666667,432,1022
ghost_mag,368,12.266666666666667,55,1200
pacman,369,12.3,826,954
ghost_red,369,12.3,880,1350
ghost_red,369,12.3,604,1190
ghost_cyan,369,12.3,437,1022
ghost_mag,369,12.3,55,1196
pacman,370,12.333333333333334,452,905
ghost_red,370,12.333333333333334,880,1350
ghost_red,370,12.333333333333334,603,1199
ghost_cyan,370,12.333333333333334,446,1022
ghost_mag,370,12.333333333333334,55,1181
pacman,371,12.366666666666667,466,905
ghost_red,371,12.366666666666667,880,1350
ghost_red,371,12.366666666666667,590,1227
ghost_cyan,371,12.366666666666667,465,1022
ghost_mag,371,12.366666666666667,55,1166
pacman,372,12.4,477,905
ghost_red,372,12.4,880,1350
ghost_red,372,12.4,582,1244
ghost_cyan,372,12.4,470,1022
ghost_mag,372,12.4,55,1156
pacman,373,12.433333333333334,480,911
ghost_red,373,12.433333333333334,880,1350
ghost_red,373,12.433333333333334,971,1359
ghost_cyan,373,12.433333333333334,480,1022
ghost_mag,373,12.433333333333334,56,1146
pacman,374,12.466666666666667,482,924
ghost_red,374,12.466666666666667,880,1350
ghost_red,374,12.466666666666667,597,1251
ghost_cyan,374,12.466666666666667,499,1022
ghost_mag,374,12.466666666666667,67,1140
pacman,375,12.5,480,934
ghost_red,375,12.5,880,1350
ghost_red,375,12.5,972,1359
ghost_cyan,375,12.5,504,1022
ghost_mag,375,12.5,75,1140
pacman,376,12.533333333333333,481,943
ghost_red,376,12.533333333333333,880,1350
ghost_red,376,12.533333333333333,972,1359
ghost_cyan,376,12.533333333333333,514,1022
ghost_mag,376,12.533333333333333,84,1139
pacman,377,12.566666666666666,481,963
ghost_red,377,12.566666666666666,880,1350
ghost_red,377,12.566666666666666,971,1359
ghost_cyan,377,12.566666666666666,533,1022
ghost_mag,377,12.566666666666666,104,1141
pacman,378,12.6,481,969
ghost_red,378,12.6,880,1350
ghost_red,378,12.6,642,1255
ghost_cyan,378,12.6,538,1023
ghost_mag,378,12.6,110,1140
pacman,379,12.633333333333333,826,834
ghost_red,379,12.633333333333333,880,1350
ghost_red,379,12.633333333333333,641,1254
ghost_cyan,379,12.633333333333333,552,1023
ghost_mag,379,12.633333333333333,121,1140
pacman,380,12.666666666666666,478,998
ghost_red,380,12.666666666666666,880,1350
ghost_red,380,12.666666666666666,693,1263
ghost_cyan,380,12.666666666666666,567,1023
ghost_mag,380,12.666666666666666,140,1139
pacman,381,12.7,478,1003
ghost_red,381,12.7,880,1350
ghost_red,381,12.7,665,1254
ghost_cyan,381,12.7,571,1022
ghost_mag,381,12.7,143,1140
pacman,382,12.733333333333333,826,800
ghost_red,382,12.733333333333333,880,1350
ghost_red,382,12.733333333333333,694,1254
ghost_cyan,382,12.733333333333333,586,1022
ghost_mag,382,12.733333333333333,152,1141
pacman,383,12.766666666666667,488,1022
ghost_red,383,12.766666666666667,880,1350
ghost_red,383,12.766666666666667,733,1257
ghost_cyan,383,12.766666666666667,600,1022
ghost_mag,383,12.766666666666667,170,1141
pacman,384,12.8,492,1021
ghost_red,384,12.8,880,1350
ghost_red,384,12.8,704,1254
ghost_cyan,384,12.8,605,1022
ghost_mag,384,12.8,176,1141
pacman,385,12.833333333333334,826,762
ghost_red,385,12.833333333333334,880,1350
ghost_red,385,12.833333333333334,728,1258
ghost_cyan,385,12.833333333333334,620,1022
ghost_mag,385,12.833333333333334,185,1141
pacman,386,12.866666666666667,522,1023
ghost_red,386,12.866666666666667,880,1350
ghost_red,386,12.866666666666667,749,1260
ghost_cyan,386,12.866666666666667,634,1022
ghost_mag,386,12.866666666666667,204,1146
pacman,387,12.9,527,1023
ghost_red,387,12.9,880,1350
ghost_red,387,12.9,752,1259
ghost_cyan,387,12.9,644,1022
ghost_mag,387,12.9,209,1140
pacman,388,12.933333333333334,540,1023
ghost_red,388,12.933333333333334,880,1350
ghost_red,388,12.933333333333334,768,1258
ghost_cyan,388,12.933333333333334,653,1022
ghost_mag,388,12.933333333333334,222,1140
pacman,389,12.966666666666667,557,1025
ghost_red,389,12.966666666666667,880,1350
ghost_red,389,12.966666666666667,787,1256
ghost_cyan,389,12.966666666666667,673,1022
ghost_mag,389,12.966666666666667,238,1143
pacman,390,13.0,560,1022
ghost_red,390,13.0,880,1350
ghost_red,390,13.0,794,1253
ghost_cyan,390,13.0,677,1022
ghost_mag,390,13.0,243,1145
pacman,391,13.033333333333333,575,1022
ghost_red,391,13.033333333333333,880,1350
ghost_red,391,13.033333333333333,786,1252
ghost_cyan,391,13.033333333333333,687,1022
ghost_mag,391,13.033333333333333,249,1134
pacman,392,13.066666666666666,589,1022
ghost_red,392,13.066666666666666,880,1350
ghost_red,392,13.066666666666666,821,1253
ghost_cyan,392,13.066666666666666,706,1022
ghost_mag,392,13.066666666666666,249,1120
pacman,393,13.1,811,670
ghost_red,393,13.1,880,1350
ghost_red,393,13.1,811,1250
ghost_cyan,393,13.1,711,1022
ghost_mag,393,13.1,250,1114
pacman,394,13.133333333333333,608,1023
ghost_red,394,13.133333333333333,880,1350
ghost_red,394,13.133333333333333,856,1266
ghost_cyan,394,13.133333333333333,721,1022
ghost_mag,394,13.133333333333333,249,1102
pacman,395,13.166666666666666,633,1022
ghost_red,395,13.166666666666666,880,1350
ghost_red,395,13.166666666666666,880,1261
ghost_cyan,395,13.166666666666666,745,1022
ghost_mag,395,13.166666666666666,249,1078
pacman,396,13.2,773,671
ghost_red,396,13.2,880,1350
ghost_red,396,13.2,874,1261
ghost_cyan,396,13.2,750,1022
ghost_mag,396,13.2,248,1073
pacman,397,13.233333333333333,647,1023
ghost_red,397,13.233333333333333,880,1350
ghost_red,397,13.233333333333333,886,1267
ghost_cyan,397,13.233333333333333,764,1022
ghost_mag,397,13.233333333333333,250,1064
pacman,398,13.266666666666667,665,1022
ghost_red,398,13.266666666666667,880,1350
ghost_red,398,13.266666666666667,971,1359
ghost_cyan,398,13.266666666666667,779,1022
ghost_mag,398,13.266666666666667,248,1044
pacman,399,13.3,734,671
ghost_red,399,13.3,880,1350
ghost_red,399,13.3,912,1267
ghost_cyan,399,13.3,783,1022
ghost_mag,399,13.3,247,1038
pacman,400,13.333333333333334,681,1022
ghost_red,400,13.333333333333334,880,1350
ghost_red,400,13.333333333333334,922,1254
ghost_cyan,400,13.333333333333334,798,1022
ghost_mag,400,13.333333333333334,248,1029
pacman,401,13.366666666666667,701,1022
ghost_red,401,13.366666666666667,880,1350
ghost_red,401,13.366666666666667,936,1257
ghost_cyan,401,13.366666666666667,814,1025
ghost_mag,401,13.366666666666667,249,1009
pacman,402,13.4,706,1022
ghost_red,402,13.4,880,1350
ghost_red,402,13.4,946,1257
ghost_cyan,402,13.4,818,1025
ghost_mag,402,13.4,249,1005
pacman,403,13.433333333333334,714,1022
ghost_red,403,13.433333333333334,880,1350
ghost_red,403,13.433333333333334,955,1258
ghost_cyan,403,13.433333333333334,828,1020
ghost_mag,403,13.433333333333334,247,995
pacman,404,13.466666666666667,734,1023
ghost_red,404,13.466666666666667,880,1350
ghost_red,404,13.466666666666667,972,1359
ghost_cyan,404,13.466666666666667,828,1006
ghost_mag,404,13.466666666666667,251,975
pacman,405,13.5,710,603
ghost_red,405,13.5,880,1350
ghost_red,405,13.5,981,1256
ghost_cyan,405,13.5,828,996
ghost_mag,405,13.5,251,970
pacman,406,13.533333333333333,748,1022
ghost_red,406,13.533333333333333,880,1350
ghost_red,406,13.533333333333333,997,1259
ghost_cyan,406,13.533333333333333,828,987
ghost_mag,406,13.533333333333333,248,961
pacman,407,13.566666666666666,767,1022
ghost_red,407,13.566666666666666,880,1350
ghost_red,407,13.566666666666666,1013,1256
ghost_cyan,407,13.566666666666666,828,972
ghost_mag,407,13.566666666666666,248,941
pacman,408,13.6,710,569
ghost_red,408,13.6,880,1350
ghost_red,408,13.6,1021,1259
ghost_cyan,408,13.6,829,962
ghost_mag,408,13.6,249,937
pacman,409,13.633333333333333,786,1022
ghost_red,409,13.633333333333333,880,1350
ghost_red,409,13.633333333333333,971,1359
ghost_cyan,409,13.633333333333333,828,953
ghost_mag,409,13.633333333333333,248,922
pacman,410,13.666666666666666,696,555
ghost_red,410,13.666666666666666,880,1350
ghost_red,410,13.666666666666666,1023,1217
ghost_cyan,410,13.666666666666666,828,934
ghost_mag,410,13.666666666666666,248,908
pacman,411,13.7,691,555
ghost_red,411,13.7,880,1350
ghost_red,411,13.7,972,1359
ghost_cyan,411,13.7,828,929
ghost_mag,411,13.7,248,903
pacman,412,13.733333333333333,823,1028
ghost_red,412,13.733333333333333,880,1350
ghost_red,412,13.733333333333333,1023,1197
ghost_cyan,412,13.733333333333333,828,919
ghost_mag,412,13.733333333333333,250,888
pacman,413,13.766666666666667,829,1017
ghost_red,413,13.766666666666667,880,1350
ghost_red,413,13.766666666666667,1020,1193
ghost_cyan,413,13.766666666666667,828,900
ghost_mag,413,13.766666666666667,248,874
pacman,414,13.8,657,555
ghost_red,414,13.8,881,1351
ghost_red,414,13.8,1020,1188
ghost_cyan,414,13.8,828,895
ghost_mag,414,13.8,248,868
pacman,415,13.833333333333334,829,998
ghost_red,415,13.833333333333334,1022,1176
ghost_red,415,13.833333333333334,972,1359
ghost_cyan,415,13.833333333333334,828,887
ghost_mag,415,13.833333333333334,247,856
pacman,416,13.866666666666667,829,984
ghost_red,416,13.866666666666667,880,1350
ghost_red,416,13.866666666666667,1017,1158
ghost_cyan,416,13.866666666666667,828,867
ghost_mag,416,13.866666666666667,248,841
pacman,417,13.9,619,555
ghost_red,417,13.9,880,1350
ghost_red,417,13.9,1013,1159
ghost_cyan,417,13.9,828,862
ghost_mag,417,13.9,248,830
pacman,418,13.933333333333334,829,965
ghost_red,418,13.933333333333334,880,1350
ghost_red,418,13.933333333333334,1020,1143
ghost_cyan,418,13.933333333333334,828,853
ghost_mag,418,13.933333333333334,249,823
pacman,419,13.966666666666667,830,945
ghost_red,419,13.966666666666667,880,1350
ghost_red,419,13.966666666666667,972,1359
ghost_cyan,419,13.966666666666667,828,833
ghost_mag,419,13.966666666666667,247,800
pacman,420,14.0,829,941
ghost_red,420,14.0,880,1350
ghost_red,420,14.0,972,1359
ghost_cyan,420,14.0,828,829
ghost_mag,420,14.0,248,800
pacman,421,14.033333333333333,829,931
ghost_red,421,14.033333333333333,880,1350
ghost_red,421,14.033333333333333,975,1129
ghost_cyan,421,14.033333333333333,828,815
ghost_mag,421,14.033333333333333,247,787
pacman,422,14.066666666666666,829,912
ghost_red,422,14.066666666666666,969,1148
ghost_red,422,14.066666666666666,971,1359
ghost_cyan,422,14.066666666666666,828,799
ghost_mag,422,14.066666666666666,248,768
pacman,423,14.1,830,907
ghost_red,423,14.1,961,1148
ghost_red,423,14.1,972,1359
ghost_cyan,423,14.1,828,795
ghost_mag,423,14.1,247,762
pacman,424,14.133333333333333,537,555
ghost_red,424,14.133333333333333,952,1146
ghost_red,424,14.133333333333333,937,1129
ghost_cyan,424,14.133333333333333,828,781
ghost_mag,424,14.133333333333333,248,752
pacman,425,14.166666666666666,830,878
ghost_red,425,14.166666666666666,945,1129
ghost_red,425,14.166666666666666,971,1359
ghost_cyan,425,14.166666666666666,828,766
ghost_mag,425,14.166666666666666,248,736
pacman,426,14.2,829,873
ghost_red,426,14.2,880,1350
ghost_red,426,14.2,930,1118
ghost_cyan,426,14.2,828,761
ghost_mag,426,14.2,248,728
pacman,427,14.233333333333333,498,555
ghost_red,427,14.233333333333333,940,1109
ghost_red,427,14.233333333333333,972,1359
ghost_cyan,427,14.233333333333333,828,747
ghost_mag,427,14.233333333333333,248,718
pacman,428,14.266666666666667,829,845
ghost_red,428,14.266666666666667,880,1350
ghost_red,428,14.266666666666667,930,1089
ghost_cyan,428,14.266666666666667,828,732
ghost_mag,428,14.266666666666667,248,699
pacman,429,14.3,829,840
ghost_red,429,14.3,944,1087
ghost_red,429,14.3,971,1359
ghost_cyan,429,14.3,828,722
ghost_mag,429,14.3,248,694
pacman,430,14.333333333333334,465,555
ghost_red,430,14.333333333333334,880,1350
ghost_red,430,14.333333333333334,971,1359
ghost_cyan,430,14.333333333333334,828,713
ghost_mag,430,14.333333333333334,248,686
pacman,431,14.366666666666667,830,810
ghost_red,431,14.366666666666667,880,1350
